,Unnamed: 0,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Latitude,Longitude
4439,4439,4500000,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18.97686135,73.0201311109118
4440,4440,4361000,890,Virar,2,1,1,1,1,0,1,1,1,0,0,0,0,1,1,19.4915806,72.9068281
4441,4441,4459000,910,Virar,2,1,1,1,1,0,1,1,1,0,0,0,0,1,1,19.4915806,72.9068281
4442,4442,3258000,665,Virar,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,19.4915806,72.9068281
4443,4443,4067000,830,Virar,2,1,1,1,1,0,1,1,1,0,0,0,0,1,1,19.4915806,72.9068281
4444,4444,3087000,630,Virar,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,19.4915806,72.9068281
4445,4445,12100000,1600,Kharghar,3,1,1,1,1,1,1,0,1,1,1,1,0,1,1,19.0258415,73.0593001
4446,4446,3650000,830,Virar,2,1,1,1,1,0,1,1,1,0,0,1,0,1,1,19.4915806,72.9068281
4447,4447,4500000,715,Boisar,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.2059034,72.864658
4448,4448,8399000,430,Panvel,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
4449,4449,8975000,460,Panvel,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
4450,4450,8599000,440,Panvel,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
4451,4451,9618000,493,Panvel,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
4452,4452,7600000,1000,Ulwe,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,18.97686135,73.0201311109118
4453,4453,7600000,1020,Ulwe,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,18.97686135,73.0201311109118
4454,4454,7600000,1050,Ulwe,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,18.97686135,73.0201311109118
4455,4455,2600000,610,Boisar,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.2059034,72.864658
4456,4456,5200000,500,Kalwa,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19.1963236,72.9874123
4457,4457,6500000,620,Kalwa,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,19.1963236,72.9874123
4458,4458,6500000,620,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.0263007,73.0120218
4459,4459,8000000,720,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.0263007,73.0120218
4460,4460,6500000,660,Kalwa,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,19.1963236,72.9874123
4461,4461,5500000,680,Kalwa,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.1963236,72.9874123
4462,4462,5700000,657,Kalwa,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.1963236,72.9874123
4463,4463,5900000,610,Thane West,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,19.0263007,73.0120218
4464,4464,7000000,710,Thane West,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,19.0263007,73.0120218
4465,4465,9200000,1000,Kalwa,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19.1963236,72.9874123
4466,4466,5500000,620,Kalwa,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19.1963236,72.9874123
4467,4467,6000000,700,Thane West,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,19.0263007,73.0120218
4468,4468,5000000,647,Kalwa,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.1963236,72.9874123
4469,4469,6200000,675,Thane West,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,19.0263007,73.0120218
4470,4470,14500000,1250,Thane West,3,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4471,4471,4700000,478,Kalwa,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19.1963236,72.9874123
4472,4472,6000000,680,Kalwa,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19.1963236,72.9874123
4473,4473,4000000,425,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.0263007,73.0120218
4474,4474,3250000,846,Palghar,2,1,0,1,1,0,1,1,1,1,0,0,0,0,0,19.6817432,72.7883823
4475,4475,9800000,999,Thane West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.0263007,73.0120218
4478,4478,2300000,820,Boisar,2,0,1,1,0,0,0,1,1,0,1,0,0,1,1,19.2059034,72.864658
4479,4479,4500000,850,Mira Road East,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,19.2948873,72.8678432
4480,4480,6100000,650,Airoli,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.1582719,72.9967088
4481,4481,9000000,1150,Ulwe,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,18.97686135,73.0201311109118
4482,4482,8400000,1010,Thane West,2,0,1,1,0,0,1,1,1,1,1,1,1,0,0,19.0263007,73.0120218
4483,4483,5700000,670,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
4484,4484,5700000,670,Ulwe,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,18.97686135,73.0201311109118
4485,4485,9600000,900,Kharghar,2,0,1,1,1,0,1,1,0,1,1,0,0,1,0,19.0258415,73.0593001
4486,4486,6000000,1000,Kharghar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0258415,73.0593001
4487,4487,11000000,1100,Kharghar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0258415,73.0593001
4488,4488,12000000,1400,Kharghar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0258415,73.0593001
4489,4489,9500000,1000,Kharghar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0258415,73.0593001
4490,4490,4900000,690,Kharghar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0258415,73.0593001
4491,4491,9000000,1100,Ulwe,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,18.97686135,73.0201311109118
4492,4492,8500000,1123,Ulwe,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,18.97686135,73.0201311109118
4493,4493,11500000,1142,Ulwe,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,18.97686135,73.0201311109118
4494,4494,7500000,675,Airoli,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,19.1582719,72.9967088
4495,4495,2400000,930,Boisar,2,0,1,1,0,0,0,1,1,0,1,0,0,1,0,19.2059034,72.864658
4496,4496,2300000,820,Boisar,2,0,0,1,0,0,0,1,1,0,1,0,0,1,1,19.2059034,72.864658
4497,4497,8500000,1050,Thane West,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0,19.0263007,73.0120218
4498,4498,6000000,750,Thane West,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,19.0263007,73.0120218
4499,4499,6700000,890,Thane West,2,0,1,1,1,0,1,0,0,1,1,0,0,0,0,19.0263007,73.0120218
4500,4500,3200000,785,Boisar,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,19.2059034,72.864658
4501,4501,3920000,1120,Boisar,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,19.2059034,72.864658
4502,4502,3500000,600,Naigaon East,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,19.0137554,72.84629428907563
4503,4503,3300000,585,Naigaon East,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,19.0137554,72.84629428907563
4504,4504,3500000,585,Naigaon East,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,19.0137554,72.84629428907563
4505,4505,3400000,585,Naigaon East,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,19.0137554,72.84629428907563
4506,4506,27200000,1088,Goregaon West,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1,19.1633281,72.8411995
4507,4507,20700000,905,Goregaon West,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,19.1633281,72.8411995
4508,4508,3600000,1200,Boisar,3,0,1,1,0,0,0,1,1,0,1,1,0,1,1,19.2059034,72.864658
4509,4509,2300000,740,Boisar,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.2059034,72.864658
4510,4510,2600000,930,Boisar,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,19.2059034,72.864658
4511,4511,2600000,840,Boisar,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.2059034,72.864658
4512,4512,2900000,1160,Boisar,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,19.2059034,72.864658
4513,4513,4700000,656,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
4514,4514,6500000,650,Thane West,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.0263007,73.0120218
4515,4515,7800000,1050,Ulwe,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,18.97686135,73.0201311109118
4516,4516,2000000,731,Boisar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2059034,72.864658
4518,4518,10000000,1100,Ulwe,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,18.97686135,73.0201311109118
4519,4519,3900000,670,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18.97686135,73.0201311109118
4520,4520,5400000,761,Thane West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4521,4521,2640000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4522,4522,3900000,999,Boisar,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1,19.2059034,72.864658
4523,4523,2500000,675,Boisar,2,1,1,1,0,0,1,1,1,1,1,0,0,0,1,19.2059034,72.864658
4524,4524,2139000,620,Boisar,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19.2059034,72.864658
4525,4525,2600000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4526,4526,2050000,513,Boisar,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,19.2059034,72.864658
4527,4527,60000000,1500,Juhu,3,0,1,1,1,0,0,1,1,1,0,0,1,0,1,19.1070215,72.8275275
4528,4528,4500000,500,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.0263007,73.0120218
4529,4529,7700000,950,Mira Road East,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.2948873,72.8678432
4530,4530,4950000,900,Vasai,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,19.3511962,72.8936185
4531,4531,7400000,980,Ulwe,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,18.97686135,73.0201311109118
4532,4532,13500000,1538,Ulwe,3,1,1,1,1,0,0,1,1,1,0,0,1,0,1,18.97686135,73.0201311109118
4533,4533,9000000,1120,Ulwe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
4534,4534,9000000,1120,Ulwe,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,18.97686135,73.0201311109118
4535,4535,8500000,1000,Ulwe,2,1,1,1,0,0,0,0,1,1,1,1,0,0,0,18.97686135,73.0201311109118
4536,4536,8500000,1000,Ulwe,2,1,1,1,0,0,0,1,1,1,1,1,1,0,0,18.97686135,73.0201311109118
4537,4537,11000000,1350,Ulwe,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,18.97686135,73.0201311109118
4538,4538,11500000,1450,Ulwe,3,1,1,1,0,0,0,1,1,1,0,0,1,0,0,18.97686135,73.0201311109118
4539,4539,4500000,664,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4540,4540,6800000,1000,Ulwe,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,18.97686135,73.0201311109118
4541,4541,8000000,1055,Ulwe,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,18.97686135,73.0201311109118
4542,4542,5100000,690,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
4543,4543,5100000,690,Ulwe,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,18.97686135,73.0201311109118
4544,4544,5700000,761,Thane West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4545,4545,6000000,761,Thane West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4546,4546,4300000,560,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4547,4547,4500000,560,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.0263007,73.0120218
4548,4548,4250000,560,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.0263007,73.0120218
4549,4549,4400000,560,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4550,4550,4400000,560,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.0263007,73.0120218
4551,4551,4250000,560,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4552,4552,4500000,561,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4553,4553,4300000,560,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.0263007,73.0120218
4554,4554,4280000,560,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4555,4555,4300000,564,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4556,4556,2750000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4557,4557,2800000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4558,4558,2850000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4559,4559,2780000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4560,4560,2875000,324,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.0263007,73.0120218
4561,4561,2875000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4562,4562,2800000,324,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.0263007,73.0120218
4563,4563,3100000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4564,4564,3000000,384,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4565,4565,2900000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4566,4566,5900000,950,Vasai,2,0,1,1,0,1,0,1,1,0,0,0,0,0,1,19.3511962,72.8936185
4567,4567,7500000,1200,Vasai West,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.3511962,72.8936185
4568,4568,6300000,748,Vasai,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,19.3511962,72.8936185
4569,4569,6220000,349,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2948873,72.8678432
4570,4570,8000000,534,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2948873,72.8678432
4571,4571,9900000,786,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2948873,72.8678432
4572,4572,7020000,426,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2948873,72.8678432
4573,4573,9370000,583,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2948873,72.8678432
4574,4574,6450000,455,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2948873,72.8678432
4575,4575,9550000,633,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2948873,72.8678432
4576,4576,17000000,1098,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2948873,72.8678432
4577,4577,8200000,539,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2948873,72.8678432
4578,4578,7400000,505,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2948873,72.8678432
4579,4579,6320000,365,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2948873,72.8678432
4580,4580,9550000,693,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2948873,72.8678432
4581,4581,8200000,538,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2948873,72.8678432
4582,4582,9990000,981,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2948873,72.8678432
4583,4583,11500000,1386,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2948873,72.8678432
4584,4584,9650000,645,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2948873,72.8678432
4585,4585,8994000,630,Mira Road East,2,1,1,1,0,0,1,1,1,1,1,0,0,1,1,19.2948873,72.8678432
4586,4586,8822000,617,Mira Road East,2,1,1,1,0,0,1,1,1,1,1,0,0,1,1,19.2948873,72.8678432
4587,4587,11399999,789,Mira Road East,3,1,1,1,0,0,1,1,1,1,1,0,0,1,1,19.2948873,72.8678432
4588,4588,7000000,1030,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
4589,4589,4100000,555,Ulwe,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
4590,4590,2940000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4591,4591,5500000,800,Panvel,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
4592,4592,4500000,705,Panvel,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,19.044048,72.9206192
4593,4593,9800000,900,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
4594,4594,24000000,780,Andheri East,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1158835,72.854202
4595,4595,29000000,900,Andheri East,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1158835,72.854202
4597,4597,9500000,812,Panvel,2,1,1,1,1,0,0,1,1,1,1,0,0,1,1,19.044048,72.9206192
4598,4598,4500000,550,Kamothe,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,19.0164338,73.0806552
4599,4599,4500000,450,Thane West,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,19.0263007,73.0120218
4600,4600,11800000,850,Thane West,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0263007,73.0120218
4601,4601,9600000,850,Panvel,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,19.044048,72.9206192
4602,4602,8800000,848,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.044048,72.9206192
4603,4603,33000000,944,Andheri West,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,19.1172495,72.833968
4604,4604,25000000,713,Andheri West,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,19.1172495,72.833968
4605,4605,24800000,708,Andheri West,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,19.1172495,72.833968
4606,4606,21400000,1090,Chembur,2,0,0,1,1,1,1,1,1,1,1,0,1,1,0,19.054818,72.8979713
4607,4607,13500000,967,Thane West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4608,4608,2600000,560,Virar East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.451809,72.8068256
4609,4609,3000000,545,Vasai West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.3511962,72.8936185
4610,4610,5800000,472,Thane West,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,19.0263007,73.0120218
4611,4611,10000000,1200,Thane West,3,0,1,1,1,0,1,1,1,1,0,1,0,1,1,19.0263007,73.0120218
4612,4612,16000000,1600,Thane West,3,1,1,1,0,0,1,1,1,1,0,0,0,1,1,19.0263007,73.0120218
4613,4613,4785000,870,Dombivali,2,1,1,1,0,0,1,1,0,0,1,1,0,1,1,19.1930221,73.10434312662221
4614,4614,3663000,666,Dombivali,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,19.1930221,73.10434312662221
4615,4615,5555000,1010,Dombivali,3,1,1,1,0,0,1,1,0,0,1,1,0,1,1,19.1930221,73.10434312662221
4616,4616,2500000,500,Naigaon East,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,19.0137554,72.84629428907563
4617,4617,2500000,500,Naigaon East,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,19.0137554,72.84629428907563
4618,4618,3500000,585,Naigaon East,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,19.0137554,72.84629428907563
4619,4619,3900000,750,Naigaon East,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,19.0137554,72.84629428907563
4620,4620,16600000,685,Thane West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,19.0263007,73.0120218
4621,4621,16600000,706,Thane West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,19.0263007,73.0120218
4622,4622,28000000,1091,Thane West,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1,19.0263007,73.0120218
4623,4623,18100000,762,Thane West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,19.0263007,73.0120218
4624,4624,12600000,519,Thane West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,19.0263007,73.0120218
4625,4625,14500000,649,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.054818,72.8979713
4626,4626,17600000,783,Chembur,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.054818,72.8979713
4627,4627,14000000,623,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.054818,72.8979713
4628,4628,12600000,561,Chembur,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.054818,72.8979713
4629,4629,12900000,576,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.054818,72.8979713
4630,4630,16800000,751,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.054818,72.8979713
4631,4631,16399999,731,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.054818,72.8979713
4632,4632,19400000,863,Chembur,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.054818,72.8979713
4633,4633,12300000,547,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.054818,72.8979713
4634,4634,10000000,447,Chembur,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.054818,72.8979713
4635,4635,15700000,699,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.054818,72.8979713
4636,4636,12500000,557,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.054818,72.8979713
4637,4637,13500000,527,Airoli,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,19.1582719,72.9967088
4638,4638,17500000,781,Airoli,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,19.1582719,72.9967088
4642,4642,2800000,690,Virar,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,19.4915806,72.9068281
4643,4643,6200000,1350,Virar,3,1,1,1,0,0,1,1,1,1,1,1,0,0,0,19.4915806,72.9068281
4644,4644,2500000,500,Virar West,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.451809,72.8068256
4648,4648,2100000,325,Vasai West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3511962,72.8936185
4649,4649,4700000,670,Vasai,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,19.3511962,72.8936185
4650,4650,3500000,216,Vasai West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3511962,72.8936185
4651,4651,3600000,550,Vasai West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3511962,72.8936185
4652,4652,5199000,880,Vasai West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3511962,72.8936185
4653,4653,3750000,620,Vasai West,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.3511962,72.8936185
4654,4654,5500000,750,Vasai West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3511962,72.8936185
4655,4655,5700000,950,Vasai,2,0,1,1,0,1,0,1,1,0,0,0,0,0,1,19.3511962,72.8936185
4656,4656,2950000,550,Vasai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3511962,72.8936185
4657,4657,4700000,800,Vasai West,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19.3511962,72.8936185
4658,4658,5600000,950,Vasai West,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19.3511962,72.8936185
4659,4659,3750000,516,Vasai West,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.3511962,72.8936185
4661,4661,3800000,740,Boisar,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.2059034,72.864658
4662,4662,2600000,610,Boisar,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19.2059034,72.864658
4663,4663,2600000,585,Boisar,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.2059034,72.864658
4664,4664,2400000,714,Boisar,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,19.2059034,72.864658
4665,4665,2600000,935,Boisar,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.2059034,72.864658
4666,4666,5700000,1050,Boisar,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19.2059034,72.864658
4679,4679,3900000,830,Virar,2,1,1,1,0,0,1,1,1,1,1,1,0,0,0,19.4915806,72.9068281
4680,4680,6100000,1350,Virar,3,1,1,1,0,0,1,1,1,1,1,1,0,0,0,19.4915806,72.9068281
4682,4682,2781000,690,Virar,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,19.4915806,72.9068281
4691,4691,5097000,1057,Virar,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0,19.4915806,72.9068281
4692,4692,3900000,1015,Virar,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,19.4915806,72.9068281
4693,4693,2800000,600,Virar,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,19.4915806,72.9068281
4696,4696,21500000,1100,Andheri West,2,0,1,1,1,0,1,0,0,1,0,0,0,1,1,19.1172495,72.833968
4697,4697,30000000,1786,Vashi,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,19.075784,72.9952364
4698,4698,10000000,1210,Ulwe,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,18.97686135,73.0201311109118
4699,4699,4400000,750,Vasai east,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,19.3511962,72.8936185
4700,4700,5800000,405,Kandivali West,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,19.2084002,72.8422235
4701,4701,22200000,926,Andheri West,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0,19.1172495,72.833968
4702,4702,19900000,934,Andheri West,2,1,1,1,1,0,1,1,1,1,0,0,1,1,1,19.1172495,72.833968
4703,4703,22200000,960,Andheri West,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,19.1172495,72.833968
